date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2023-02-15,2023,58,21.059,1,20,-21,3.717,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,1.0,2,https://www.basketball-reference.com/boxscores/202302150ATL.html
2023-02-24,2023,59,21.068,1,6,17,22.4,1,3,4,0.75,0,0,0.0,1,1,1.0,0,4,4,1,1,1,1,3,7,6.8,13,https://www.basketball-reference.com/boxscores/202302240ATL.html
2023-02-26,2023,60,21.07,1,3,2,4.9,1,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,0,0,1.3,8,https://www.basketball-reference.com/boxscores/202302260ATL.html
2023-02-28,2023,61,21.072,1,30,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202302280ATL.html
2023-03-03,2023,62,21.075,1,25,18,22.483,1,4,6,0.667,0,1,0.0,0,0,0.0,1,3,4,4,1,0,0,3,8,9.6,18,https://www.basketball-reference.com/boxscores/202303030ATL.html
2023-03-04,2023,63,21.076,1,16,-8,16.267,0,2,2,1.0,1,1,1.0,0,0,0.0,0,4,4,2,0,0,1,2,5,5.2,0,https://www.basketball-reference.com/boxscores/202303040MIA.html
2023-03-06,2023,64,21.078,1,16,-2,8.317,0,1,3,0.333,0,0,0.0,0,0,0.0,2,5,7,1,0,0,1,5,2,0.9,4,https://www.basketball-reference.com/boxscores/202303060MIA.html
2023-03-08,2023,65,21.08,1,30,2,18.583,0,4,8,0.5,2,3,0.667,0,0,0.0,1,3,4,1,1,0,0,0,10,9.3,3,https://www.basketball-reference.com/boxscores/202303080WAS.html
2023-03-10,2023,66,21.082,1,30,7,13.017,0,2,6,0.333,0,0,0.0,0,0,0.0,2,4,6,2,1,0,0,1,4,5.2,6,https://www.basketball-reference.com/boxscores/202303100WAS.html
2023-03-11,2023,67,21.083,1,2,-9,18.95,1,3,6,0.5,0,2,0.0,1,2,0.5,0,4,4,2,0,1,0,2,7,6.1,-11,https://www.basketball-reference.com/boxscores/202303110ATL.html
2023-03-13,2023,68,21.085,1,18,-21,10.05,1,0,2,0.0,0,1,0.0,1,2,0.5,0,2,2,1,0,0,1,3,1,-1.7,4,https://www.basketball-reference.com/boxscores/202303130ATL.html
2023-03-17,2023,69,21.089,1,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303170ATL.html
2023-03-19,2023,70,21.091,1,27,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303190SAS.html
2023-03-21,2023,71,21.093,1,9,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303210ATL.html
2023-03-22,2023,72,21.094,1,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303220MIN.html
2023-03-25,2023,73,21.097,1,12,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303250ATL.html
2023-03-26,2023,74,21.098,1,15,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303260ATL.html
2023-03-28,2023,75,21.1,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303280ATL.html
2023-03-31,2023,76,21.103,1,3,-17,13.917,0,2,5,0.4,0,3,0.0,2,2,1.0,1,7,8,2,0,0,2,3,6,4.3,-10,https://www.basketball-reference.com/boxscores/202303310BRK.html
2023-04-02,2023,77,21.105,1,7,2,19.1,1,2,5,0.4,1,1,1.0,0,0,0.0,2,2,4,5,2,1,0,4,5,8.9,-8,https://www.basketball-reference.com/boxscores/202304020ATL.html
2023-04-04,2023,78,21.107,1,5,18,22.133,0,7,10,0.7,1,3,0.333,1,2,0.5,1,3,4,2,3,1,4,2,16,13.3,7,https://www.basketball-reference.com/boxscores/202304040CHI.html
2023-04-05,2023,79,21.108,1,30,18,23.383,1,7,11,0.636,0,2,0.0,2,4,0.5,0,8,8,2,0,0,2,1,16,11.7,12,https://www.basketball-reference.com/boxscores/202304050ATL.html
2023-04-07,2023,80,21.11,1,23,-5,19.617,1,3,8,0.375,0,2,0.0,0,2,0.0,0,5,5,4,3,2,2,4,6,5.9,6,https://www.basketball-reference.com/boxscores/202304070ATL.html
2023-04-09,2023,81,21.112,1,2,-6,18.5,0,6,10,0.6,2,4,0.5,1,2,0.5,0,3,3,3,1,3,0,2,15,15.3,-5,https://www.basketball-reference.com/boxscores/202304090BOS.html
2023-04-15,2023,82,21.118,1,2,-13,13.4,0,3,10,0.3,0,2,0.0,0,0,0.0,2,4,6,1,1,0,1,3,6,2.3,1,https://www.basketball-reference.com/boxscores/202304150BOS.html
2023-04-18,2023,83,21.121,1,2,-13,4.75,0,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,0,0,-0.8,-13,https://www.basketball-reference.com/boxscores/202304180BOS.html
2023-04-21,2023,84,21.124,1,2,8,13.25,1,3,5,0.6,2,3,0.667,2,2,1.0,0,1,1,4,1,0,3,1,10,8.4,-1,https://www.basketball-reference.com/boxscores/202304210ATL.html
2023-04-23,2023,85,21.126,1,2,-8,5.717,1,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,4.0,4,https://www.basketball-reference.com/boxscores/202304230ATL.html
2023-04-25,2023,86,21.128,1,2,2,13.5,0,1,5,0.2,1,4,0.25,0,0,0.0,0,3,3,2,0,0,0,1,3,1.8,1,https://www.basketball-reference.com/boxscores/202304250BOS.html
2023-04-27,2023,87,21.13,1,2,-8,4.883,1,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,4.4,5,https://www.basketball-reference.com/boxscores/202304270ATL.html
2023-10-25,2024,0,21.311,1,4,-6,29.417,0,9,13,0.692,1,3,0.333,2,4,0.5,0,7,7,2,2,1,0,1,21,20.5,8,https://www.basketball-reference.com/boxscores/202310250CHO.html
2023-10-27,2024,1,21.313,1,20,-6,29.817,1,5,8,0.625,0,2,0.0,1,3,0.333,0,9,9,2,1,1,3,2,11,8.6,-1,https://www.basketball-reference.com/boxscores/202310270ATL.html
2023-10-29,2024,2,21.315,1,17,17,25.7,0,6,10,0.6,2,3,0.667,0,0,0.0,1,6,7,1,2,1,2,4,14,11.7,14,https://www.basketball-reference.com/boxscores/202310290MIL.html
2023-10-30,2024,3,21.316,1,18,14,33.1,1,5,7,0.714,1,2,0.5,1,1,1.0,1,4,5,3,1,1,2,3,12,11.6,19,https://www.basketball-reference.com/boxscores/202310300ATL.html
2023-11-01,2024,4,21.318,1,30,9,23.75,1,3,7,0.429,0,2,0.0,2,2,1.0,4,7,11,2,0,0,5,2,8,4.8,10,https://www.basketball-reference.com/boxscores/202311010ATL.html
2023-11-04,2024,5,21.321,1,19,18,35.733,0,8,13,0.615,2,3,0.667,3,4,0.75,2,9,11,4,0,0,1,3,21,19.4,19,https://www.basketball-reference.com/boxscores/202311040NOP.html
2023-11-06,2024,6,21.323,1,21,-9,33.95,0,6,15,0.4,0,4,0.0,1,2,0.5,6,6,12,5,3,1,0,2,13,16.9,-16,https://www.basketball-reference.com/boxscores/202311060OKC.html
2023-11-09,2024,7,21.326,1,22,1,30.783,0,7,9,0.778,2,4,0.5,3,4,0.75,2,7,9,2,0,1,3,4,19,16.1,15,https://www.basketball-reference.com/boxscores/202311090ORL.html
2023-11-11,2024,8,21.328,1,16,-8,21.7,1,4,8,0.5,1,3,0.333,0,0,0.0,0,4,4,2,0,0,3,2,9,3.8,-6,https://www.basketball-reference.com/boxscores/202311110ATL.html
2023-11-14,2024,9,21.331,1,9,6,35.583,0,6,9,0.667,2,2,1.0,2,2,1.0,1,4,5,1,1,1,2,2,16,13.6,0,https://www.basketball-reference.com/boxscores/202311140DET.html
