date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2019-11-29,2020,18,24.358,17,6,9,32.05,0,14,26,0.538,2,8,0.25,3,4,0.75,3,9,12,2,2,2,3,0,33,26.6,10,https://www.basketball-reference.com/boxscores/201911290CLE.html
2019-11-30,2020,19,24.359,17,4,41,19.617,1,11,19,0.579,1,5,0.2,3,7,0.429,3,6,9,4,1,0,1,1,26,21.8,23,https://www.basketball-reference.com/boxscores/201911300MIL.html
2019-12-02,2020,20,24.361,17,20,44,21.967,1,10,14,0.714,3,4,0.75,6,11,0.545,1,14,15,3,0,0,2,3,29,25.0,25,https://www.basketball-reference.com/boxscores/201912020MIL.html
2019-12-04,2020,21,24.363,17,9,24,27.917,0,12,21,0.571,4,8,0.5,7,9,0.778,3,6,9,0,0,2,2,2,35,26.8,17,https://www.basketball-reference.com/boxscores/201912040DET.html
2019-12-06,2020,22,25.0,17,13,28,26.35,1,11,20,0.55,1,4,0.25,4,6,0.667,3,8,11,4,0,0,4,3,27,18.7,7,https://www.basketball-reference.com/boxscores/201912060MIL.html
2019-12-09,2020,23,25.003,17,22,9,34.717,1,12,22,0.545,2,5,0.4,6,12,0.5,4,11,15,8,1,1,2,3,32,29.2,8,https://www.basketball-reference.com/boxscores/201912090MIL.html
2019-12-11,2020,24,25.005,17,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/201912110MIL.html
2019-12-13,2020,25,25.007,17,15,13,26.767,0,12,23,0.522,3,7,0.429,10,13,0.769,2,9,11,2,1,0,4,4,37,25.4,26,https://www.basketball-reference.com/boxscores/201912130MEM.html
2019-12-14,2020,26,25.008,17,6,17,23.983,1,12,20,0.6,2,5,0.4,3,7,0.429,1,3,4,4,1,1,1,1,29,22.9,5,https://www.basketball-reference.com/boxscores/201912140MIL.html
2019-12-16,2020,27,25.01,17,7,-4,34.383,1,18,31,0.581,1,6,0.167,11,16,0.688,4,10,14,4,1,1,3,3,48,37.6,-1,https://www.basketball-reference.com/boxscores/201912160MIL.html
2019-12-19,2020,28,25.013,17,14,7,32.317,1,11,19,0.579,5,8,0.625,7,10,0.7,3,8,11,7,1,1,4,5,34,29.0,7,https://www.basketball-reference.com/boxscores/201912190MIL.html
2019-12-21,2020,29,25.015,17,20,21,26.033,0,8,10,0.8,2,4,0.5,4,8,0.5,0,11,11,10,2,0,3,1,22,25.5,29,https://www.basketball-reference.com/boxscores/201912210NYK.html
2019-12-22,2020,30,25.016,17,12,28,30.917,1,8,17,0.471,1,3,0.333,1,2,0.5,5,14,19,9,2,2,4,2,18,21.5,29,https://www.basketball-reference.com/boxscores/201912220MIL.html
2019-12-25,2020,31,25.019,17,23,-12,30.317,0,8,27,0.296,0,7,0.0,2,4,0.5,2,12,14,7,1,1,3,3,18,8.9,-18,https://www.basketball-reference.com/boxscores/201912250PHI.html
