date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2022-11-25,2023,19,24.361,4,18,2,19.6,1,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,1,0,2,2,2,2,1.2,2,https://www.basketball-reference.com/boxscores/202211250CHO.html
2022-11-28,2023,20,24.364,4,2,-35,20.7,0,3,4,0.75,0,0,0.0,1,2,0.5,3,4,7,1,0,0,3,3,7,4.8,-18,https://www.basketball-reference.com/boxscores/202211280BOS.html
2022-12-02,2023,21,25.003,4,30,1,12.533,1,5,6,0.833,0,0,0.0,2,3,0.667,4,5,9,0,0,0,0,3,12,12.5,1,https://www.basketball-reference.com/boxscores/202212020CHO.html
2022-12-03,2023,22,25.004,4,17,-9,17.717,1,3,7,0.429,0,0,0.0,3,4,0.75,2,3,5,0,0,0,2,0,9,5.2,-11,https://www.basketball-reference.com/boxscores/202212030CHO.html
2022-12-05,2023,23,25.006,4,13,-2,20.117,1,5,6,0.833,0,0,0.0,1,2,0.5,4,6,10,2,0,0,0,4,11,12.8,-16,https://www.basketball-reference.com/boxscores/202212050CHO.html
2022-12-07,2023,24,25.008,4,3,-6,9.5,0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0.9,-19,https://www.basketball-reference.com/boxscores/202212070BRK.html
2022-12-09,2023,25,25.01,4,20,-19,15.283,1,0,2,0.0,0,0,0.0,2,2,1.0,1,1,2,0,1,1,2,4,2,-0.3,-13,https://www.basketball-reference.com/boxscores/202212090CHO.html
2022-12-11,2023,26,25.012,4,23,-18,20.733,0,2,5,0.4,0,0,0.0,5,6,0.833,4,4,8,0,1,1,0,0,9,11.6,-6,https://www.basketball-reference.com/boxscores/202212110PHI.html
2022-12-14,2023,27,25.015,4,9,-7,18.733,1,0,0,0.0,0,0,0.0,3,4,0.75,1,2,3,1,0,1,1,4,3,2.7,3,https://www.basketball-reference.com/boxscores/202212140CHO.html
2022-12-16,2023,28,25.017,4,1,-19,22.583,1,5,9,0.556,0,0,0.0,3,5,0.6,8,3,11,1,0,2,1,3,13,14.3,-8,https://www.basketball-reference.com/boxscores/202212160CHO.html
2022-12-18,2023,29,25.019,4,8,-4,23.983,0,5,8,0.625,0,0,0.0,1,1,1.0,2,4,6,1,0,3,0,4,11,11.2,5,https://www.basketball-reference.com/boxscores/202212180DEN.html
2022-12-19,2023,30,25.02,4,26,6,22.867,0,6,9,0.667,0,0,0.0,2,3,0.667,5,6,11,2,1,0,1,3,14,15.2,10,https://www.basketball-reference.com/boxscores/202212190SAC.html
2022-12-21,2023,31,25.022,4,13,-21,12.517,0,3,3,1.0,0,0,0.0,1,2,0.5,1,1,2,0,0,1,0,1,7,7.0,-2,https://www.basketball-reference.com/boxscores/202212210LAC.html
2022-12-23,2023,32,25.024,4,14,4,12.283,0,2,3,0.667,0,0,0.0,1,1,1.0,0,3,3,0,1,0,1,3,5,3.4,17,https://www.basketball-reference.com/boxscores/202212230LAL.html
2022-12-26,2023,33,25.027,4,25,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202212260POR.html
2022-12-27,2023,34,25.028,4,10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202212270GSW.html
2022-12-29,2023,35,25.03,4,21,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202212290CHO.html
2022-12-31,2023,36,25.032,4,3,-17,3.417,1,1,1,1.0,0,0,0.0,0,1,0.0,1,0,1,0,1,0,0,0,2,3.0,3,https://www.basketball-reference.com/boxscores/202212310CHO.html
2023-01-02,2023,37,25.034,4,14,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301020CHO.html
2023-01-04,2023,38,25.036,4,15,-24,4.683,1,1,1,1.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,3,4,3.5,2,https://www.basketball-reference.com/boxscores/202301040CHO.html
2023-01-06,2023,39,25.038,4,17,29,2.467,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1.0,3,https://www.basketball-reference.com/boxscores/202301060MIL.html
2023-01-08,2023,40,25.04,4,12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301080IND.html
2023-01-10,2023,41,25.042,4,28,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301100TOR.html
2023-01-12,2023,42,25.044,4,28,-10,13.25,0,2,3,0.667,0,0,0.0,3,4,0.75,0,1,1,0,0,2,2,5,7,3.0,0,https://www.basketball-reference.com/boxscores/202301120TOR.html
2023-01-14,2023,43,25.046,4,2,-16,13.367,1,4,5,0.8,0,0,0.0,0,0,0.0,1,5,6,0,0,1,0,1,8,8.6,5,https://www.basketball-reference.com/boxscores/202301140CHO.html
2023-01-16,2023,44,25.048,4,2,-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301160CHO.html
2023-01-18,2023,45,25.05,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301180HOU.html
2023-01-21,2023,46,25.053,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301210ATL.html
2023-01-23,2023,47,25.055,4,29,-18,4.283,0,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,1,2,0,0,4,5.1,7,https://www.basketball-reference.com/boxscores/202301230UTA.html
2023-01-24,2023,48,25.056,4,24,-31,17.05,0,1,2,0.5,0,0,0.0,2,4,0.5,2,1,3,0,0,3,3,2,4,2.2,-18,https://www.basketball-reference.com/boxscores/202301240PHO.html
2023-01-26,2023,49,25.058,4,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301260CHO.html
2023-01-29,2023,50,25.061,4,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301290CHO.html
2023-01-31,2023,51,25.063,4,17,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301310MIL.html
2023-02-02,2023,52,25.065,4,5,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202302020CHI.html
2023-02-03,2023,53,25.066,4,9,-6,15.267,0,3,5,0.6,0,0,0.0,1,1,1.0,3,3,6,0,0,1,1,5,7,5.4,-1,https://www.basketball-reference.com/boxscores/202302030DET.html
2023-02-05,2023,54,25.068,4,22,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202302050CHO.html
2023-02-08,2023,55,25.071,4,30,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202302080WAS.html
2023-02-10,2023,56,25.073,4,2,-11,17.217,0,3,4,0.75,0,0,0.0,1,2,0.5,2,6,8,0,0,0,1,2,7,6.4,-8,https://www.basketball-reference.com/boxscores/202302100BOS.html
2023-02-11,2023,57,25.074,4,8,-14,27.067,1,3,5,0.6,0,0,0.0,3,4,0.75,3,5,8,1,0,2,2,3,9,8.8,-13,https://www.basketball-reference.com/boxscores/202302110CHO.html
2023-02-13,2023,58,25.076,4,1,6,17.433,1,1,2,0.5,0,0,0.0,4,6,0.667,0,5,5,0,0,0,0,3,6,4.5,1,https://www.basketball-reference.com/boxscores/202302130CHO.html
2023-02-15,2023,59,25.078,4,27,10,18.467,1,2,5,0.4,0,0,0.0,2,2,1.0,3,6,9,0,0,5,2,3,6,7.5,3,https://www.basketball-reference.com/boxscores/202302150CHO.html
2023-02-24,2023,60,25.087,4,18,8,19.717,0,3,7,0.429,0,0,0.0,4,5,0.8,2,3,5,0,0,1,0,3,10,7.7,2,https://www.basketball-reference.com/boxscores/202302240MIN.html
2023-02-25,2023,61,25.088,4,16,5,19.033,1,2,4,0.5,0,0,0.0,0,0,0.0,1,6,7,0,0,1,0,1,4,4.8,12,https://www.basketball-reference.com/boxscores/202302250CHO.html
2023-02-27,2023,62,25.09,4,9,11,18.283,1,2,5,0.4,0,0,0.0,5,6,0.833,2,7,9,0,0,1,0,2,9,9.3,-2,https://www.basketball-reference.com/boxscores/202302270CHO.html
2023-03-01,2023,63,25.092,4,24,-14,19.9,1,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,2,1,2,2,1.6,-12,https://www.basketball-reference.com/boxscores/202303010CHO.html
2023-03-03,2023,64,25.094,4,22,-11,20.267,1,3,4,0.75,0,0,0.0,1,1,1.0,0,4,4,0,0,3,2,1,7,6.3,3,https://www.basketball-reference.com/boxscores/202303030CHO.html
