date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2021-11-04,2022,7,24.109,16,2,-17,29.783,1,4,8,0.5,0,0,0.0,5,6,0.833,1,6,7,4,2,0,5,2,13,10.1,-12,https://www.basketball-reference.com/boxscores/202111040MIA.html
2021-11-06,2022,8,24.111,16,29,3,35.717,1,7,12,0.583,0,0,0.0,3,4,0.75,2,4,6,6,1,0,5,4,17,12.2,4,https://www.basketball-reference.com/boxscores/202111060MIA.html
2021-11-08,2022,9,24.113,16,8,-17,31.067,0,3,10,0.3,0,0,0.0,4,6,0.667,0,10,10,2,1,0,2,2,10,6.0,-17,https://www.basketball-reference.com/boxscores/202111080DEN.html
2021-11-10,2022,10,24.115,16,14,-3,33.617,0,9,20,0.45,0,0,0.0,10,11,0.909,2,8,10,4,6,0,4,6,28,23.4,3,https://www.basketball-reference.com/boxscores/202111100LAL.html
2021-11-11,2022,11,24.116,16,13,-3,39.867,0,12,18,0.667,0,0,0.0,6,8,0.75,4,7,11,0,1,1,2,3,30,24.8,-5,https://www.basketball-reference.com/boxscores/202111110LAC.html
2021-11-13,2022,12,24.118,16,29,6,36.75,0,4,11,0.364,0,0,0.0,5,5,1.0,3,4,7,7,1,1,1,4,13,14.2,-1,https://www.basketball-reference.com/boxscores/202111130UTA.html
2021-11-15,2022,13,24.12,16,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202111150OKC.html
2021-11-17,2022,14,24.122,16,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202111170MIA.html
2021-11-18,2022,15,24.123,16,30,15,30.15,1,9,16,0.563,0,0,0.0,2,2,1.0,4,5,9,2,0,0,2,4,20,14.5,16,https://www.basketball-reference.com/boxscores/202111180MIA.html
2021-11-20,2022,16,24.125,16,30,-3,29.433,0,5,12,0.417,0,1,0.0,5,6,0.833,4,2,6,3,0,0,3,5,15,8.7,-6,https://www.basketball-reference.com/boxscores/202111200WAS.html
2021-11-23,2022,17,24.128,16,9,8,30.983,0,6,10,0.6,0,0,0.0,3,6,0.5,3,6,9,5,1,0,2,2,15,14.8,-6,https://www.basketball-reference.com/boxscores/202111230DET.html
2021-11-24,2022,18,24.129,16,18,-12,36.317,0,7,10,0.7,0,0,0.0,4,11,0.364,2,3,5,3,1,0,4,4,18,10.8,-8,https://www.basketball-reference.com/boxscores/202111240MIN.html
2021-11-27,2022,19,24.132,16,5,3,33.0,0,4,9,0.444,0,0,0.0,1,2,0.5,1,6,7,6,1,0,1,2,9,9.8,7,https://www.basketball-reference.com/boxscores/202111270CHI.html
2021-11-29,2022,20,24.134,16,8,-9,35.1,1,11,19,0.579,0,0,0.0,2,4,0.5,6,7,13,6,0,0,5,5,24,17.8,-9,https://www.basketball-reference.com/boxscores/202111290MIA.html
2021-12-01,2022,21,24.136,16,6,-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112010MIA.html
2021-12-03,2022,22,24.138,16,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112030IND.html
2021-12-04,2022,23,24.139,16,17,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112040MIL.html
2021-12-06,2022,24,24.141,16,15,-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112060MIA.html
2021-12-08,2022,25,24.143,16,17,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112080MIA.html
2021-12-11,2022,26,24.146,16,5,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112110MIA.html
2021-12-13,2022,27,24.148,16,6,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112130CLE.html
2021-12-15,2022,28,24.15,16,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112150PHI.html
2021-12-17,2022,29,24.152,16,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112170ORL.html
2021-12-19,2022,30,24.154,16,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112190DET.html
